277	1	7883
278	2	5200
279	2	1890
280	0	4491
280	1	3562
281	2	3082
282	2	6759
283	2	2654
284	2	2032
285	2	5380
286	0	2529
286	1	7883
287	2	2738
288	2	3647
289	0	7500
289	1	1182
290	0	6212
290	1	1855
291	0	2763
291	1	1855
292	0	6212
292	1	6521
293	0	7500
293	1	8268
294	0	308
294	1	2986
295	2	794
296	0	7500
296	1	5065
297	2	7171
298	2	5259
299	0	7105
299	1	1505
300	0	2529
300	1	1505
301	0	2735
301	1	1393
302	2	3127
303	0	4999
303	1	5835
304	2	4527
305	2	7202
306	2	1885
307	2	1867
308	0	2154
308	1	945
309	0	2300
309	1	797
310	2	5812
311	0	5808
311	1	3562
312	2	6346
313	0	7500
313	1	880
314	0	1648
314	1	1707
315	2	5708
316	0	7169
316	1	1707
317	0	5171
317	1	3562
318	0	2350
318	1	1505
319	2	2178
320	2	8561
321	2	2202
322	2	4686
323	2	5189
324	0	7169
324	1	7883
325	0	3617
325	1	1393
326	2	916
327	2	3810
328	0	2614
328	1	4149
329	0	6725
329	1	4149
330	0	3348
330	1	4855
331	0	6212
331	1	4855
332	2	7426
333	0	7105
333	1	319
334	0	7500
334	1	7815
335	0	5354
335	1	4905
336	0	7500
336	1	5835
337	0	4319
337	1	5835
338	0	6229
338	1	2986
339	2	1707
340	0	6962
340	1	1707
341	0	3617
341	1	1707
342	2	967
343	0	7500
343	1	319
344	0	2529
344	1	5489
345	0	2529
345	1	6521
346	2	3853
347	2	1144
348	0	7105
348	1	1707
349	0	7500
349	1	7120
350	0	7169
350	1	7120
351	0	5753
351	1	1924
352	2	1524
353	0	6212
353	1	1924
354	0	6422
354	1	1924
355	0	1648
355	1	319
356	0	7500
356	1	6144
357	0	5675
357	1	6144
358	0	6212
358	1	6144
359	0	3543
359	1	6144
360	0	308
360	1	6144
361	0	5808
361	1	6144
362	0	5588
362	1	6144
363	2	7482
364	0	7940
364	1	1924
365	2	746
366	2	8633
367	2	6156
368	0	308
368	1	3289
369	2	5481
370	0	2300
370	1	982
371	0	308
371	1	797
372	0	2996
372	1	1702
373	0	308
373	1	6521
374	0	7500
374	1	8104
375	0	6212
375	1	8104
376	0	8078
376	1	3562
377	0	7335
377	1	3562
378	2	487
379	0	7500
379	1	2632
380	2	3723
381	0	3856
381	1	3562
382	0	2300
382	1	3562
383	2	1268
384	0	1599
384	1	3562
385	2	4608
386	0	1648
386	1	945
387	0	1648
387	1	3562
388	0	2996
388	1	7916
389	2	3476
390	0	1957
390	1	3562
391	0	2154
391	1	3562
392	0	5639
392	1	3562
393	0	2763
393	1	3562
394	0	921
394	1	3562
395	0	4184
395	1	3562
396	0	5721
396	1	3562
397	2	3129
398	0	910
398	1	4149
399	2	1874
400	0	6522
400	1	3562
401	0	2393
401	1	3562
402	2	4982
403	2	1251
404	2	5602
405	2	4272
406	0	6962
406	1	3562
407	0	5675
407	1	3562
408	0	7500
408	1	3323
409	0	5556
409	1	3562
410	0	5675
410	1	6521
411	2	7752
412	2	8465
413	2	3905
414	0	7105
414	1	3562
415	2	3369
416	0	7151
416	1	3562
417	0	8022
417	1	3562
418	0	4298
418	1	8056
419	0	8515
419	1	8056
420	2	5405
421	0	113
421	1	6197
422	2	3641
423	2	3061
424	2	7015
425	2	4788
426	2	3916
427	2	3832
428	2	3266
429	2	4071
430	0	308
430	1	3846
431	0	7500
431	1	1924
432	2	4006
433	0	7169
433	1	3846
434	2	7910
435	2	1897
436	0	7105
436	1	2986
437	0	7169
437	1	7880
438	0	3430
438	1	7880
439	0	4999
439	1	5645
440	0	125
440	1	5645
441	0	2938
441	1	4065
442	2	7569
443	0	811
443	1	3562
444	2	5045
445	0	910
445	1	3562
446	0	2750
446	1	3562
447	0	8497
447	1	8187
448	0	7105
448	1	982
449	0	7500
449	1	982
450	0	6229
450	1	982
451	2	982
452	0	8118
452	1	3562
453	0	3219
453	1	3562
454	0	6603
454	1	3562
455	0	2735
455	1	3562
456	2	1099
457	0	7436
457	1	1924
458	2	1921
459	0	7500
459	1	1921
460	2	416
461	0	3430
461	1	1921
462	0	6212
462	1	416
463	0	6212
463	1	1921
464	0	2154
464	1	1921
465	0	6725
465	1	1921
466	0	308
466	1	1921
467	0	98
467	1	1921
468	0	2735
468	1	1921
469	2	2686
470	2	2535
471	0	7169
471	1	1921
472	0	6725
472	1	2986
473	2	4383
474	0	308
474	1	8187
475	0	2735
475	1	8187
476	2	8493
477	0	3430
477	1	3562
478	0	686
478	1	3562
479	0	2844
479	1	3562
480	2	7341
481	2	3259
482	2	8131
483	0	2393
483	1	5629
484	2	8231
485	0	3617
485	1	3562
486	2	2194
487	2	8215
488	0	98
488	1	5084
489	0	7500
489	1	3650
490	0	2823
490	1	2986
491	0	7169
491	1	8104
492	2	2864
493	2	4779
494	0	5171
494	1	4065
495	2	89
496	2	2062
497	0	6962
497	1	6144
498	2	7275
499	0	4491
499	1	7883
500	0	2996
500	1	7883
501	0	2735
501	1	7883
502	0	2715
502	1	7883
503	0	6962
503	1	7883
504	2	7874
505	2	1326
506	0	4339
506	1	797
507	2	1046
508	2	7851
509	0	7500
509	1	7851
510	2	1951
511	2	6238
512	2	185
513	2	8529
514	0	6212
514	1	8277
515	0	6212
515	1	3934
516	0	2154
516	1	3934
517	0	694
517	1	3934
518	0	6725
518	1	3934
519	2	1584
520	0	7169
520	1	3934
521	0	4298
521	1	8187
522	0	5683
522	1	3934
523	0	5588
523	1	4149
524	2	4149
525	0	4999
525	1	4149
526	0	2154
526	1	4149
527	0	43
527	1	3934
528	2	3700
529	0	7500
529	1	3934
530	2	429
531	0	7148
531	1	606
532	2	8179
533	0	3430
533	1	606
534	2	606
535	2	3528
536	2	7713
537	0	7500
537	1	7916
538	0	5985
538	1	5084
539	0	6212
539	1	5084
540	2	6955
541	2	8538
542	0	1648
542	1	8277
543	0	253
543	1	8277
544	0	2735
544	1	1924
545	0	308
545	1	1924
546	2	6460
547	2	3957
548	0	7105
548	1	5645
549	0	4039
549	1	5490
550	0	4039
550	1	5645
551	0	2300
551	1	5645
552	0	43
552	1	5645
553	0	3490
553	1	1393
554	0	7940
554	1	1393
555	0	98
555	1	8187
556	2	3352
557	0	952
557	1	982
558	0	946
558	1	797
559	2	1718
560	0	4298
560	1	4487
561	0	8497
561	1	8277
562	0	2154
562	1	789
563	0	6212
563	1	789
564	0	7500
564	1	789
565	0	694
565	1	3562
566	0	6463
566	1	5489
567	2	7531
568	0	7169
568	1	5645
569	0	3617
569	1	1855
570	0	1648
570	1	1855
571	0	4999
571	1	5490
572	2	189
573	2	2842
574	0	6422
574	1	3562
575	0	6725
575	1	1393
576	0	4039
576	1	8277
577	2	4558
578	0	4541
578	1	5645
579	0	6212
579	1	5645
580	0	5414
580	1	4935
581	2	4935
582	0	6422
582	1	6655
583	2	713
584	0	946
584	1	5281
585	2	8013
586	2	8350
587	2	1982
588	0	6444
588	1	3562
589	0	6212
589	1	3323
590	2	4921
591	2	5947
592	2	6576
593	2	994
594	0	2715
594	1	8104
595	2	2323
596	2	7872
597	0	8118
597	1	7883
598	2	5386
599	2	3878
600	2	3174
601	2	1688
602	2	863
603	2	7144
604	2	1669
605	0	8506
605	1	1294
606	0	6212
606	1	1294
607	0	952
607	1	1294
608	0	5683
608	1	3562
609	2	7032
610	2	1209
611	2	2719
612	2	5734
613	2	7997
614	0	5679
614	1	5426
615	2	7728
616	0	6189
616	1	5645
617	2	3769
618	0	308
618	1	5645
619	0	5572
619	1	5645
620	0	952
620	1	5645
621	0	6422
621	1	5645
622	2	4004
623	0	7166
623	1	5645
624	0	3164
624	1	5645
625	0	1695
625	1	5645
626	2	4764
627	2	1908
628	0	6229
628	1	5489
629	0	2154
629	1	8187
630	2	5216
631	2	4540
632	2	7756
633	0	5683
633	1	8277
634	2	3007
635	2	750
636	2	4931
637	0	2529
637	1	5645
638	2	1471
639	2	3376
640	0	2529
640	1	6543
641	2	3731
642	0	2529
642	1	7880
643	2	6202
644	0	4298
644	1	5489
645	2	7333
646	2	6414
647	2	5865
648	0	7169
648	1	7749
649	2	779
650	0	6792
650	1	7749
651	0	2154
651	1	2986
652	0	43
652	1	673
653	2	5879
654	0	5946
654	1	8277
655	0	308
655	1	8277
656	2	5719
657	0	6289
657	1	1505
658	0	1957
658	1	5645
659	0	6212
659	1	5499
660	0	7500
660	1	5499
661	2	4855
662	2	3728
663	2	4590
664	0	7500
664	1	7883
665	0	98
665	1	797
666	0	694
666	1	1505
667	2	5183
668	0	3972
668	1	4855
669	0	687
669	1	1294
670	0	5985
670	1	2986
671	0	4298
671	1	879
672	2	879
673	0	3073
673	1	2986
674	0	7169
674	1	8051
675	0	7500
675	1	8051
676	0	6962
676	1	8051
677	0	5683
677	1	8051
678	0	6977
678	1	880
679	0	3430
679	1	880
680	0	94
680	1	880
681	2	8309
682	2	1711
683	0	6229
683	1	3571
684	0	7500
684	1	3571
685	2	1866
686	0	308
686	1	5411
687	2	7448
688	2	3895
689	0	2154
689	1	1707
690	2	1655
691	0	2735
691	1	5386
692	2	4547
693	0	3908
693	1	5645
694	0	7500
694	1	5084
695	2	1894
696	0	910
696	1	2986
697	0	952
697	1	2986
698	0	7105
698	1	4149
699	0	5683
699	1	4905
700	0	8151
700	1	3562
701	2	2687
702	2	932
703	0	3617
703	1	7883
704	2	4592
705	0	7169
705	1	6521
706	0	2154
706	1	4855
707	0	7786
707	1	4855
708	2	3564
709	2	8379
710	0	5985
710	1	8277
711	2	734
712	0	7500
712	1	4131
713	2	3027
714	0	5225
714	1	5645
715	2	6232
716	0	7500
716	1	6602
717	2	1725
718	2	3784
719	2	6144
720	0	2529
720	1	3846
721	0	5721
721	1	1921
722	2	4635
723	0	6229
723	1	5461
724	0	6725
724	1	5461
725	0	6212
725	1	7883
726	2	3280
727	2	8232
728	0	952
728	1	5084
729	2	3489
730	0	4339
730	1	5084
731	0	6792
731	1	7815
732	2	1240
733	0	2393
733	1	5645
734	0	694
734	1	5645
735	2	6197
736	0	4609
736	1	6197
737	0	3287
737	1	797
738	0	3525
738	1	2986
739	0	1966
739	1	2986
740	2	4044
741	0	7105
741	1	7916
742	2	162
743	0	308
743	1	3323
744	0	6229
744	1	3323
745	2	7555
746	0	7169
746	1	6655
747	0	7169
747	1	5411
748	2	636
749	0	7500
749	1	5719
750	0	308
750	1	5719
751	2	1340
752	2	4232
753	2	1675
754	0	7500
754	1	4935
755	2	4967
756	0	8118
756	1	8277
757	0	2938
757	1	8502
758	0	2735
758	1	2544
759	0	2393
759	1	3820
760	0	308
760	1	7120
761	2	1621
762	2	223
763	0	946
763	1	8277
764	0	2772
764	1	4855
765	0	5904
765	1	3562
766	2	5897
767	2	8580
768	2	669
769	2	2158
770	0	7207
770	1	8502
771	2	5705
772	0	5808
772	1	797
773	0	3073
773	1	8502
774	0	5683
774	1	8502
775	0	2735
775	1	2986
776	0	6463
776	1	5281
777	0	4005
777	1	5835
778	0	98
778	1	1855
779	0	7500
779	1	1855
780	2	1893
781	2	5065
782	2	5331
783	2	6535
784	2	1497
785	2	3310
786	2	2429
787	2	5759
788	0	2529
788	1	7916
789	2	1689
790	2	279
791	0	7500
791	1	1147
792	0	6229
792	1	1147
793	2	6556
794	0	7433
794	1	6521
795	2	2422
796	2	4281
797	0	5828
797	1	1855
798	2	6693
799	0	277
799	1	352
800	2	7575
801	0	98
801	1	2986
802	2	5084
803	0	3219
803	1	7749
804	0	2844
804	1	7749
805	0	8166
805	1	1924
806	0	6725
806	1	5084
807	0	7500
807	1	6197
808	0	2938
808	1	6197
809	0	6725
809	1	6197
810	0	7169
810	1	6197
811	2	3378
812	0	6212
812	1	6632
813	0	7500
813	1	6632
814	2	6259
815	0	6212
815	1	7815
816	0	952
816	1	7815
817	0	2300
817	1	1707
818	0	3100
818	1	5835
819	0	2735
819	1	5835
820	0	5639
820	1	5645
821	2	1597
822	2	5026
823	2	917
824	0	4298
824	1	2986
825	2	7441
826	0	946
826	1	3699
827	0	5679
827	1	5281
828	0	2735
828	1	2378
829	2	2378
830	0	1636
830	1	2986
831	0	7500
831	1	6439
832	2	1767
833	0	7169
833	1	6439
834	0	2735
834	1	6439
835	0	3617
835	1	6439
836	2	5028
837	2	5487
838	2	5560
839	0	308
839	1	3562
840	0	5679
840	1	4905
841	0	3073
841	1	5084
842	2	1869
843	2	1799
844	0	7500
844	1	4931
845	0	6212
845	1	4931
846	0	6792
846	1	2158
847	2	4131
848	0	7500
848	1	5461
849	2	6655
850	2	4063
851	2	7134
852	2	2124
853	0	5679
853	1	2768
854	0	4319
854	1	2378
855	0	4319
855	1	3174
856	0	5354
856	1	1924
857	0	2735
857	1	1267
858	2	1267
859	0	7148
859	1	1182
860	0	3348
860	1	1182
861	0	6444
861	1	8641
862	0	2300
862	1	880
863	2	5191
864	0	5617
864	1	7880
865	0	3529
865	1	7880
866	0	4541
866	1	3562
867	0	6725
867	1	1702
868	0	2300
868	1	1702
869	0	910
869	1	3571
870	0	1648
870	1	5084
871	0	2393
871	1	5084
872	0	6229
872	1	5084
873	2	7203
874	0	6229
874	1	6197
875	0	6040
875	1	6197
876	0	98
876	1	5065
877	0	6229
877	1	5065
878	2	2466
879	0	2154
879	1	3638
880	2	7060
881	0	5985
881	1	1855
882	2	452
883	0	2996
883	1	7815
884	0	5354
884	1	1707
885	0	7606
885	1	3289
886	2	6968
887	0	308
887	1	3638
888	0	7436
888	1	3638
889	2	6133
890	0	921
890	1	5084
891	2	4584
892	0	2154
892	1	4905
893	0	694
893	1	1393
894	2	3403
895	0	2779
895	1	1393
896	0	8256
896	1	1393
897	2	880
898	0	8130
898	1	880
899	0	6212
899	1	4918
900	0	5721
900	1	4918
901	0	7500
901	1	4918
902	2	266
903	0	98
903	1	352
904	0	952
904	1	6521
905	2	8114
906	2	2647
907	0	952
907	1	4855
908	0	1071
908	1	4855
909	2	1556
910	2	436
911	0	5171
911	1	8502
912	0	5679
912	1	8502
913	0	6060
913	1	1924
914	0	6522
914	1	1924
915	2	1238
916	2	1826
917	0	43
917	1	2986
918	0	4491
918	1	2986
919	2	2599
920	2	4487
921	2	7199
922	0	2735
922	1	2158
923	0	7166
923	1	2158
924	2	71
925	0	6212
925	1	4905
926	0	2393
926	1	4905
927	2	1852
928	0	43
928	1	1393
929	0	2715
929	1	6144
930	0	98
930	1	6144
931	2	7552
932	2	588
933	0	2529
933	1	5499
934	0	7786
934	1	7619
935	0	7500
935	1	7619
936	0	4460
936	1	5461
937	0	308
937	1	352
938	0	3763
938	1	352
939	0	7169
939	1	3323
940	0	2393
940	1	3323
941	0	946
941	1	5645
942	0	6422
942	1	2986
943	0	2996
943	1	746
944	0	7500
944	1	352
945	0	694
945	1	1855
946	0	3908
946	1	1707
947	0	7500
947	1	1707
948	2	8035
949	0	7105
949	1	3846
950	2	6562
951	2	4498
952	0	1636
952	1	3562
953	0	2370
953	1	3562
954	2	2246
955	2	3788
956	2	7403
957	2	8566
958	2	8092
959	0	98
959	1	3562
960	2	6870
961	0	25
961	1	3562
962	0	3164
962	1	3562
963	2	6380
964	2	6503
965	0	4589
965	1	3562
966	2	4466
967	2	5629
968	2	7594
969	0	6962
969	1	352
970	2	5428
971	2	8339
972	0	308
972	1	8104
973	0	5303
973	1	7541
974	0	1071
974	1	7541
975	0	2735
975	1	8502
976	0	668
976	1	8502
977	2	7541
978	0	2715
978	1	7541
979	0	7500
979	1	7541
980	0	4491
980	1	7541
981	0	4598
981	1	8102
982	0	5625
982	1	7378
983	2	3067
984	0	5679
984	1	797
985	0	7105
985	1	7541
986	0	7500
986	1	3061
987	0	2393
987	1	3846
988	2	7378
989	0	7500
989	1	8102
990	2	1112
991	0	2300
991	1	3638
992	0	5683
992	1	5835
993	0	910
993	1	789
994	0	2350
994	1	789
995	0	687
995	1	789
996	0	1957
996	1	5084
997	0	7169
997	1	8035
998	2	6342
999	2	106
1000	2	2830
1001	2	2884
1002	0	4184
1002	1	1393
1003	0	2300
1003	1	1393
1004	0	2300
1004	1	1924
1005	0	6229
1005	1	5835
1006	0	5572
1006	1	5835
1007	0	4198
1007	1	3638
1008	2	3357
1009	0	6229
1009	1	6521
1010	0	910
1010	1	7880
1011	0	2350
1011	1	7880
1012	0	687
1012	1	7880
1013	2	2872
1014	2	6248
1015	0	6212
1015	1	4111
1016	0	308
1016	1	4111
1017	2	4829
1018	2	7465
1019	2	1759
1020	0	687
1020	1	3562
1021	2	6302
1022	2	8377
1023	2	186
1024	0	4491
1024	1	945
1025	0	8497
1025	1	3562
1026	0	98
1026	1	1924
1027	0	6962
1027	1	1921
1028	0	1636
1028	1	1921
1029	0	3219
1029	1	1921
1030	0	6212
1030	1	1147
1031	0	2154
1031	1	1147
1032	2	1173
1033	2	5198
1034	0	2938
1034	1	3562
1035	2	8307
1036	0	1670
1036	1	3562
1037	0	3660
1037	1	3562
1038	0	6444
1038	1	279
1039	2	4036
1040	2	6587
1041	0	3763
1041	1	3562
1042	2	4452
1043	0	2715
1043	1	3562
1044	2	3360
1045	2	3913
1046	2	4185
1047	0	3430
1047	1	1702
1048	0	4491
1048	1	1702
1049	0	2154
1049	1	5645
1050	0	5904
1050	1	606
1051	0	7500
1051	1	606
1052	0	6422
1052	1	5734
1053	0	308
1053	1	5734
1054	0	2529
1054	1	6144
1055	0	8134
1055	1	8187
1056	2	2255
1057	0	7169
1057	1	982
1058	2	7059
1059	2	7710
1060	2	7446
1061	0	7105
1061	1	797
1062	0	5625
1062	1	1209
1063	2	2386
1064	0	5675
1064	1	1294
1065	0	952
1065	1	789
1066	2	5463
1067	0	952
1067	1	1393
1068	0	5904
1068	1	1393
1069	2	4150
1070	0	7169
1070	1	4149
1071	0	4224
1071	1	4149
1072	0	6603
1072	1	4149
1073	0	5721
1073	1	4149
1074	0	6229
1074	1	4149
1075	2	4283
1076	2	3055
1077	2	7200
1078	0	7169
1078	1	606
1079	2	993
1080	2	488
1081	2	3585
1082	2	5562
1083	0	5904
1083	1	789
1084	0	2626
1084	1	2986
1085	0	7215
1085	1	5645
1086	2	7293
1087	0	5808
1087	1	5645
1088	2	2112
1089	2	5281
1090	0	3863
1090	1	7916
1091	0	5247
1091	1	7916
1092	0	694
1092	1	2986
1093	0	308
1093	1	1505
1094	0	4339
1094	1	1505
1095	0	694
1095	1	7880
1096	0	952
1096	1	7880
1097	2	2500
1098	2	6971
1099	0	2529
1099	1	8104
1100	0	6229
1100	1	1921
1101	2	7356
1102	0	2735
1102	1	5645
1103	0	6212
1103	1	7880
1104	0	6725
1104	1	7880
1105	2	512
1106	0	6229
1106	1	7916
1107	0	2350
1107	1	7916
1108	0	910
1108	1	5719
1109	0	8166
1109	1	5719
1110	2	2706
1111	0	7169
1111	1	5341
1112	0	4593
1112	1	7815
1113	0	601
1113	1	3846
1114	2	5115
1115	0	2350
1115	1	8187
1116	2	3195
1117	2	4762
1118	0	7257
1118	1	8187
1119	2	4492
1120	0	7169
1120	1	4882
1121	2	2846
1122	2	6270
1123	0	3666
1123	1	3562
1124	0	694
1124	1	7749
1125	2	2150
1126	0	7500
1126	1	7749
1127	2	531
1128	2	1375
1129	0	3525
1129	1	5645
1130	0	3430
1130	1	5645
1131	0	6229
1131	1	7880
1132	2	2754
1133	0	4999
1133	1	6439
1134	0	2154
1134	1	6439
1135	0	2779
1135	1	6144
1136	0	308
1136	1	5489
1137	0	7500
1137	1	3638
1138	2	1702
1139	0	6212
1139	1	1702
1140	0	952
1140	1	1702
1141	2	569
1142	0	308
1142	1	319
1143	0	6229
1143	1	7120
1144	2	1526
1145	0	8134
1145	1	760
1146	0	694
1146	1	760
1147	0	557
1147	1	880
1148	0	3073
1148	1	880
1149	2	3157
1150	0	6212
1150	1	5502
1151	0	7500
1151	1	5502
1152	0	6725
1152	1	5645
1153	0	7105
1153	1	1921
1154	0	2154
1154	1	8502
1155	0	3219
1155	1	1702
1156	0	694
1156	1	1182
1157	2	2043
1158	2	3029
1159	0	113
1159	1	5645
1160	0	5946
1160	1	5645
1161	0	2715
1161	1	5645
1162	2	1136
1163	0	6212
1163	1	5835
1164	2	7044
1165	2	5441
1166	0	3164
1166	1	5386
1167	0	397
1167	1	880
1168	0	952
1168	1	880
1169	2	3453
1170	2	5294
1171	2	4074
1172	0	7169
1172	1	5502
1173	0	410
1173	1	3846
1174	2	1392
1175	0	4491
1175	1	1393
1176	2	299
1177	0	7105
1177	1	6535
1178	0	1279
1178	1	3323
1179	2	8048
1180	0	3287
1180	1	4149
1181	0	6522
1181	1	4149
1182	0	1795
1182	1	4149
1183	2	5850
1184	0	6450
1184	1	4149
1185	0	3100
1185	1	4931
1186	2	4872
1187	0	2938
1187	1	5089
1188	0	2763
1188	1	7134
1189	2	3706
1190	0	5171
1190	1	546
1191	0	7500
1191	1	546
1192	0	5679
1192	1	546
1193	2	546
1194	2	7081
1195	2	5130
1196	2	8375
1197	0	2529
1197	1	7749
1198	2	5741
1199	0	2996
1199	1	5489
1200	2	799
1201	0	6212
1201	1	7134
1202	0	1038
1202	1	3562
1203	2	1441
1204	2	4343
1205	2	6800
1206	0	8022
1206	1	7749
1207	2	443
1208	0	7500
1208	1	6535
1209	2	7168
1210	2	931
1211	2	3472
1212	2	4239
1213	2	5000
1214	0	5985
1214	1	6521
1215	2	986
1216	2	2123
1217	0	7686
1217	1	416
1218	2	6920
1219	0	7500
1219	1	2158
1220	0	8166
1220	1	3061
1221	0	2844
1221	1	3061
1222	0	8497
1222	1	5645
1223	0	6725
1223	1	880
1224	0	2154
1224	1	4931
1225	0	98
1225	1	7134
1226	2	6220
1227	2	3159
1228	2	5949
1229	0	7169
1229	1	5084
1230	0	7169
1230	1	6602
1231	0	43
1231	1	6602
1232	2	4526
1233	2	1551
1234	0	2529
1234	1	5835
1235	2	1965
1236	0	4039
1236	1	8502
1237	0	1648
1237	1	3174
1238	0	308
1238	1	3174
